date,N,rates_sp,rates_ihp,rates_hk,rates_hybrid_ar1,rates_hybrid_full
2017-09-11,0,14.827814569536423,20.45241090626679,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-12,0,14.827814569536423,19.961012314715465,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-13,0,14.827814569536423,19.482527041482353,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-14,0,14.827814569536423,19.016615741292856,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-15,0,14.827814569536423,18.562947986426522,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-16,0,14.827814569536423,18.121202032375294,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-17,0,14.827814569536423,17.691064589659916,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-18,0,14.827814569536423,17.27223060164275,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-19,0,14.827814569536423,16.864403028179353,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-20,0,14.827814569536423,16.467292634955424,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-21,0,14.827814569536423,16.080617788359707,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-22,0,14.827814569536423,15.704104255747353,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-23,0,14.827814569536423,15.337485010952124,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-24,0,14.827814569536423,14.980500044909459,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-25,0,14.827814569536423,14.632896181256141,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-26,0,14.827814569536423,14.294426896775759,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-27,0,14.827814569536423,13.964852146562633,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-28,0,14.827814569536423,13.643938193780183,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-29,0,14.827814569536423,13.331457443893074,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-09-30,0,14.827814569536423,13.027188283255466,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-01,0,14.827814569536423,12.730914921941023,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-02,0,14.827814569536423,12.442427240703077,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-03,0,14.827814569536423,12.161520641956532,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-04,0,14.827814569536423,11.887995904675742,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-05,0,14.827814569536423,11.621659043105508,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-06,0,14.827814569536423,11.362321169184936,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-07,0,14.827814569536423,11.10979835858665,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-08,0,14.827814569536423,10.8639115202763,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-09,0,14.827814569536423,10.624486269499883,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-10,1,14.827814569536423,10.391352804108795,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-11,0,14.827814569536423,10.164345784134893,1.7497865470075107,1.7355565304680485,1.735556361062414
2017-10-12,0,14.827814569536423,9.94330421453019,0.8031028329288201,0.7884235550356069,0.7884234394736097
2017-10-13,0,14.827814569536423,9.728071330987957,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-14,0,14.827814569536423,9.518494488764347,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-15,0,14.827814569536423,9.314425054421609,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-16,1,14.827814569536423,9.115718300416164,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-17,0,14.827814569536423,8.92223330245676,1.7497865470075107,1.7355565304680485,1.735556361062414
2017-10-18,0,14.827814569536423,8.733832839559946,0.8031028329288201,0.7884235550356069,0.7884234394736097
2017-10-19,0,14.827814569536423,8.550383296731919,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-20,0,14.827814569536423,8.371754570207797,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-21,0,14.827814569536423,8.197819975181085,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-22,0,14.827814569536423,8.028456155957858,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-23,0,14.827814569536423,7.863542998472004,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-24,0,14.827814569536423,7.702963545099453,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-25,0,14.827814569536423,7.546603911710957,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-26,0,14.827814569536423,7.394353206904632,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-27,0,14.827814569536423,7.246103453360964,0.8031028329288201,0.7884235550356069,0.7884234389064964
